card_id	review_time	review_rating	review_state	review_duration	review_date	real_days	delta_t	i	t_history	r_history	y
1175420.0	-2147483648	3	1.0	5.0	2023-04-15 00:28:04+02:00	2460048.5	7	19	0,1,2,3,1,1,5,3,26,2,7,13,26,44,18,32,11,7	1,1,1,1,1,3,1,2,1,3,2,3,3,1,3,1,1,1	1
1175420.0	-2147483648	3	1.0	5.0	2023-04-28 03:56:36+02:00	2460062.5	14	20	0,1,2,3,1,1,5,3,26,2,7,13,26,44,18,32,11,7,7	1,1,1,1,1,3,1,2,1,3,2,3,3,1,3,1,1,1,3	1
1175420.0	-2147483648	3	1.0	5.0	2023-05-20 21:10:14+02:00	2460084.5	22	21	0,1,2,3,1,1,5,3,26,2,7,13,26,44,18,32,11,7,7,14	1,1,1,1,1,3,1,2,1,3,2,3,3,1,3,1,1,1,3,3	1
1175420.0	-2147483648	1	1.0	5.0	2023-06-13 15:42:33+02:00	2460108.5	24	22	0,1,2,3,1,1,5,3,26,2,7,13,26,44,18,32,11,7,7,14,22	1,1,1,1,1,3,1,2,1,3,2,3,3,1,3,1,1,1,3,3,3	0
1175420.0	-2147483648	2	1.0	5.0	2023-06-26 19:28:55+02:00	2460121.5	13	23	0,1,2,3,1,1,5,3,26,2,7,13,26,44,18,32,11,7,7,14,22,24	1,1,1,1,1,3,1,2,1,3,2,3,3,1,3,1,1,1,3,3,3,1	1
1175420.0	-2147483648	3	1.0	5.0	2023-07-13 17:55:32+02:00	2460138.5	17	24	0,1,2,3,1,1,5,3,26,2,7,13,26,44,18,32,11,7,7,14,22,24,13	1,1,1,1,1,3,1,2,1,3,2,3,3,1,3,1,1,1,3,3,3,1,2	1
1175420.0	-2147483648	3	1.0	5.0	2023-08-11 13:55:09+02:00	2460167.5	29	25	0,1,2,3,1,1,5,3,26,2,7,13,26,44,18,32,11,7,7,14,22,24,13,17	1,1,1,1,1,3,1,2,1,3,2,3,3,1,3,1,1,1,3,3,3,1,2,3	1
1175420.0	-2147483648	1	1.0	5.0	2023-09-28 21:51:28+02:00	2460215.5	48	26	0,1,2,3,1,1,5,3,26,2,7,13,26,44,18,32,11,7,7,14,22,24,13,17,29	1,1,1,1,1,3,1,2,1,3,2,3,3,1,3,1,1,1,3,3,3,1,2,3,3	0
1175420.0	-2147483648	3	1.0	5.0	2023-10-09 01:59:22+02:00	2460226.5	11	27	0,1,2,3,1,1,5,3,26,2,7,13,26,44,18,32,11,7,7,14,22,24,13,17,29,48	1,1,1,1,1,3,1,2,1,3,2,3,3,1,3,1,1,1,3,3,3,1,2,3,3,1	1
1175420.0	-2147483648	3	1.0	5.0	2023-10-15 22:51:16+02:00	2460232.5	6	28	0,1,2,3,1,1,5,3,26,2,7,13,26,44,18,32,11,7,7,14,22,24,13,17,29,48,11	1,1,1,1,1,3,1,2,1,3,2,3,3,1,3,1,1,1,3,3,3,1,2,3,3,1,3	1
1175420.0	-2147483648	3	1.0	5.0	2023-10-28 23:47:28+02:00	2460245.5	13	29	0,1,2,3,1,1,5,3,26,2,7,13,26,44,18,32,11,7,7,14,22,24,13,17,29,48,11,6	1,1,1,1,1,3,1,2,1,3,2,3,3,1,3,1,1,1,3,3,3,1,2,3,3,1,3,3	1
1175420.0	-2147483648	3	1.0	5.0	2023-11-21 01:42:01+01:00	2460269.5	24	30	0,1,2,3,1,1,5,3,26,2,7,13,26,44,18,32,11,7,7,14,22,24,13,17,29,48,11,6,13	1,1,1,1,1,3,1,2,1,3,2,3,3,1,3,1,1,1,3,3,3,1,2,3,3,1,3,3,3	1
1176780.0	-2147483648	3	1.0	5.0	2023-04-08 21:35:17+02:00	2460042.5	0	1			1
1176780.0	-2147483648	3	1.0	5.0	2023-04-17 13:23:35+02:00	2460051.5	9	2	0	3	1
1176780.0	-2147483648	1	1.0	5.0	2023-05-19 01:26:53+02:00	2460083.5	32	3	0,9	3,3	0
1176780.0	-2147483648	3	1.0	5.0	2023-05-31 23:52:36+02:00	2460095.5	12	4	0,9,32	3,3,1	1
1176780.0	-2147483648	3	1.0	5.0	2023-07-19 03:22:23+02:00	2460144.5	49	5	0,9,32,12	3,3,1,3	1
1176780.0	-2147483648	2	1.0	5.0	2023-11-20 12:19:58+01:00	2460268.5	124	6	0,9,32,12,49	3,3,1,3,3	1
1176820.0	-2147483648	3	1.0	5.0	2023-03-02 17:09:56+01:00	2460005.5	0	1			1
1176820.0	-2147483648	1	1.0	5.0	2023-03-11 17:20:42+01:00	2460014.5	9	2	0	3	0
1176820.0	-2147483648	3	1.0	5.0	2023-03-12 21:42:24+01:00	2460015.5	1	3	0,9	3,1	1
1176820.0	-2147483648	3	1.0	5.0	2023-03-17 01:32:25+01:00	2460020.5	5	4	0,9,1	3,1,3	1
1176820.0	-2147483648	3	1.0	5.0	2023-03-28 20:44:12+02:00	2460031.5	11	5	0,9,1,5	3,1,3,3	1
1176820.0	-2147483648	3	1.0	5.0	2023-04-28 03:51:02+02:00	2460062.5	31	6	0,9,1,5,11	3,1,3,3,3	1
1176820.0	-2147483648	3	1.0	5.0	2023-07-14 16:29:44+02:00	2460139.5	77	7	0,9,1,5,11,31	3,1,3,3,3,3	1
1177490.0	-2147483648	1	1.0	5.0	2022-12-21 02:20:52+01:00	2459934.5	0	1			0
1177490.0	-2147483648	1	1.0	5.0	2022-12-22 02:16:11+01:00	2459935.5	1	2	0	1	0
1177490.0	-2147483648	2	1.0	5.0	2022-12-26 21:07:12+01:00	2459939.5	4	3	0,1	1,1	1
1177490.0	-2147483648	1	1.0	5.0	2023-01-04 01:17:34+01:00	2459948.5	9	4	0,1,4	1,1,2	0
1177490.0	-2147483648	3	1.0	5.0	2023-01-08 23:31:21+01:00	2459952.5	4	5	0,1,4,9	1,1,2,1	1
1177490.0	-2147483648	3	1.0	5.0	2023-01-18 11:35:06+01:00	2459962.5	10	6	0,1,4,9,4	1,1,2,1,3	1
1177490.0	-2147483648	3	1.0	5.0	2023-02-10 00:56:21+01:00	2459984.5	22	7	0,1,4,9,4,10	1,1,2,1,3,3	1
1177490.0	-2147483648	1	1.0	5.0	2023-04-01 22:13:11+02:00	2460035.5	51	8	0,1,4,9,4,10,22	1,1,2,1,3,3,3	0
1177490.0	-2147483648	1	1.0	5.0	2023-04-08 00:04:04+02:00	2460041.5	6	9	0,1,4,9,4,10,22,51	1,1,2,1,3,3,3,1	0
1177490.0	-2147483648	3	1.0	5.0	2023-04-15 00:28:39+02:00	2460048.5	7	10	0,1,4,9,4,10,22,51,6	1,1,2,1,3,3,3,1,1	1
1177490.0	-2147483648	3	1.0	5.0	2023-05-01 23:12:46+02:00	2460065.5	17	11	0,1,4,9,4,10,22,51,6,7	1,1,2,1,3,3,3,1,1,3	1
1177490.0	-2147483648	3	1.0	5.0	2023-06-07 10:19:26+02:00	2460102.5	37	12	0,1,4,9,4,10,22,51,6,7,17	1,1,2,1,3,3,3,1,1,3,3	1
1177490.0	-2147483648	1	1.0	5.0	2023-08-19 10:22:41+02:00	2460175.5	73	13	0,1,4,9,4,10,22,51,6,7,17,37	1,1,2,1,3,3,3,1,1,3,3,3	0
1177490.0	-2147483648	1	1.0	5.0	2023-09-13 22:22:01+02:00	2460200.5	25	14	0,1,4,9,4,10,22,51,6,7,17,37,73	1,1,2,1,3,3,3,1,1,3,3,3,1	0
1177490.0	-2147483648	1	1.0	5.0	2023-10-09 01:45:45+02:00	2460226.5	26	15	0,1,4,9,4,10,22,51,6,7,17,37,73,25	1,1,2,1,3,3,3,1,1,3,3,3,1,1	0
1177490.0	-2147483648	3	1.0	5.0	2023-10-14 02:31:16+02:00	2460231.5	5	16	0,1,4,9,4,10,22,51,6,7,17,37,73,25,26	1,1,2,1,3,3,3,1,1,3,3,3,1,1,1	1
1177490.0	-2147483648	3	1.0	5.0	2023-10-23 21:30:49+02:00	2460240.5	9	17	0,1,4,9,4,10,22,51,6,7,17,37,73,25,26,5	1,1,2,1,3,3,3,1,1,3,3,3,1,1,1,3	1
1177490.0	-2147483648	2	1.0	5.0	2023-11-12 02:08:30+01:00	2460260.5	20	18	0,1,4,9,4,10,22,51,6,7,17,37,73,25,26,5,9	1,1,2,1,3,3,3,1,1,3,3,3,1,1,1,3,3	1
1177830.0	-2147483648	1	1.0	5.0	2023-10-19 22:22:38+02:00	2460236.5	0	1			0
1177830.0	-2147483648	3	1.0	5.0	2023-10-23 00:32:07+02:00	2460239.5	3	2	0	1	1
1177830.0	-2147483648	3	1.0	5.0	2023-11-03 01:45:05+01:00	2460251.5	12	3	0,3	1,3	1
1177840.0	-2147483648	3	1.0	5.0	2023-10-30 21:58:29+01:00	2460247.5	0	1			1
1177840.0	-2147483648	3	1.0	5.0	2023-11-08 21:46:28+01:00	2460256.5	9	2	0	3	1
1179810.0	-2147483648	1	1.0	5.0	2022-08-18 01:21:32+02:00	2459809.5	0	1			0
1179810.0	-2147483648	3	1.0	5.0	2022-08-19 01:43:09+02:00	2459810.5	1	2	0	1	1
1179810.0	-2147483648	3	1.0	5.0	2022-08-22 23:28:57+02:00	2459813.5	3	3	0,1	1,3	1
1179810.0	-2147483648	3	1.0	5.0	2022-08-31 18:49:18+02:00	2459822.5	9	4	0,1,3	1,3,3	1
1179810.0	-2147483648	3	1.0	5.0	2022-09-30 00:28:40+02:00	2459851.5	29	5	0,1,3,9	1,3,3,3	1
1179810.0	-2147483648	3	1.0	5.0	2023-01-05 02:05:34+01:00	2459949.5	98	6	0,1,3,9,29	1,3,3,3,3	1
1179810.0	-2147483648	3	1.0	5.0	2023-11-18 00:54:56+01:00	2460265.5	316	7	0,1,3,9,29,98	1,3,3,3,3,3	1
1179830.0	-2147483648	1	1.0	5.0	2022-12-24 17:30:21+01:00	2459937.5	0	1			0
1179830.0	-2147483648	2	1.0	5.0	2022-12-27 23:28:27+01:00	2459940.5	3	2	0	1	1
1179830.0	-2147483648	3	1.0	5.0	2023-01-03 13:22:27+01:00	2459947.5	7	3	0,3	1,2	1
1179830.0	-2147483648	3	1.0	5.0	2023-01-27 22:57:48+01:00	2459971.5	24	4	0,3,7	1,2,3	1
1179830.0	-2147483648	2	1.0	5.0	2023-04-18 13:29:46+02:00	2460052.5	81	5	0,3,7,24	1,2,3,3	1
1179830.0	-2147483648	3	1.0	5.0	2023-09-17 02:50:44+02:00	2460204.5	152	6	0,3,7,24,81	1,2,3,3,2	1
1180000.0	-2147483648	3	1.0	5.0	2023-07-07 05:29:52+02:00	2460132.5	0	1			1
1180000.0	-2147483648	1	1.0	5.0	2023-07-17 02:46:08+02:00	2460142.5	10	2	0	3	0
1180000.0	-2147483648	1	1.0	5.0	2023-07-19 04:43:05+02:00	2460144.5	2	3	0,10	3,1	0
1180000.0	-2147483648	3	1.0	5.0	2023-07-23 06:33:38+02:00	2460148.5	4	4	0,10,2	3,1,1	1
1180000.0	-2147483648	1	1.0	5.0	2023-08-02 18:05:39+02:00	2460158.5	10	5	0,10,2,4	3,1,1,3	0
1180000.0	-2147483648	1	1.0	5.0	2023-09-04 21:09:12+02:00	2460191.5	33	6	0,10,2,4,10	3,1,1,3,1	0
1180000.0	-2147483648	2	1.0	5.0	2023-09-10 01:33:48+02:00	2460197.5	6	7	0,10,2,4,10,33	3,1,1,3,1,1	1
1180000.0	-2147483648	1	1.0	5.0	2023-10-06 23:03:27+02:00	2460223.5	26	8	0,10,2,4,10,33,6	3,1,1,3,1,1,2	0
1180000.0	-2147483648	2	1.0	5.0	2023-10-14 02:39:34+02:00	2460231.5	8	9	0,10,2,4,10,33,6,26	3,1,1,3,1,1,2,1	1
1180000.0	-2147483648	3	1.0	5.0	2023-10-23 21:23:56+02:00	2460240.5	9	10	0,10,2,4,10,33,6,26,8	3,1,1,3,1,1,2,1,2	1
1180000.0	-2147483648	3	1.0	5.0	2023-11-22 13:27:58+01:00	2460270.5	30	11	0,10,2,4,10,33,6,26,8,9	3,1,1,3,1,1,2,1,2,3	1
1180360.0	-2147483648	1	1.0	5.0	2023-03-02 01:59:07+01:00	2460005.5	0	1			0
1180360.0	-2147483648	3	1.0	5.0	2023-03-07 03:34:05+01:00	2460010.5	5	2	0	1	1
1180360.0	-2147483648	3	1.0	5.0	2023-03-23 23:40:18+01:00	2460026.5	16	3	0,5	1,3	1
1180360.0	-2147483648	1	1.0	5.0	2023-05-19 01:19:52+02:00	2460083.5	57	4	0,5,16	1,3,3	0
1180360.0	-2147483648	3	1.0	5.0	2023-05-31 23:47:41+02:00	2460095.5	12	5	0,5,16,57	1,3,3,1	1
1180360.0	-2147483648	3	1.0	5.0	2023-07-12 00:38:55+02:00	2460136.5	41	6	0,5,16,57,12	1,3,3,1,3	1
1180360.0	-2147483648	2	1.0	5.0	2023-10-24 19:30:13+02:00	2460241.5	105	7	0,5,16,57,12,41	1,3,3,1,3,3	1
1180670.0	-2147483648	1	1.0	5.0	2023-10-26 00:59:16+02:00	2460242.5	0	1			0
1180670.0	-2147483648	3	1.0	5.0	2023-10-26 01:02:22+02:00	2460243.5	1	2	0	1	1
1180670.0	-2147483648	3	1.0	5.0	2023-10-28 23:36:58+02:00	2460245.5	2	3	0,1	1,3	1
1180670.0	-2147483648	3	1.0	5.0	2023-11-08 22:22:49+01:00	2460256.5	11	4	0,1,2	1,3,3	1
1181480.0	-2147483648	1	1.0	5.0	2022-08-25 14:29:55+02:00	2459816.5	0	1			0
1181480.0	-2147483648	3	1.0	5.0	2022-08-28 15:25:49+02:00	2459819.5	3	2	0	1	1
1181480.0	-2147483648	2	1.0	5.0	2022-09-06 08:16:58+02:00	2459828.5	9	3	0,3	1,3	1
1181480.0	-2147483648	3	1.0	5.0	2022-09-23 14:23:03+02:00	2459845.5	17	4	0,3,9	1,3,2	1
1181480.0	-2147483648	3	1.0	5.0	2022-11-18 19:41:35+01:00	2459901.5	56	5	0,3,9,17	1,3,2,3	1
1181480.0	-2147483648	3	1.0	5.0	2023-05-20 21:08:06+02:00	2460084.5	183	6	0,3,9,17,56	1,3,2,3,3	1
1182710.0	-2147483648	1	1.0	5.0	2023-02-28 21:22:11+01:00	2460003.5	0	1			0
1182710.0	-2147483648	3	1.0	5.0	2023-03-06 03:27:20+01:00	2460009.5	6	2	0	1	1
1182710.0	-2147483648	1	1.0	5.0	2023-03-28 19:57:23+02:00	2460031.5	22	3	0,6	1,3	0
1182710.0	-2147483648	3	1.0	5.0	2023-04-02 17:49:10+02:00	2460036.5	5	4	0,6,22	1,3,1	1
1182710.0	-2147483648	3	1.0	5.0	2023-04-15 23:10:30+02:00	2460049.5	13	5	0,6,22,5	1,3,1,3	1
1182710.0	-2147483648	3	1.0	5.0	2023-05-21 01:11:50+02:00	2460085.5	36	6	0,6,22,5,13	1,3,1,3,3	1
1182710.0	-2147483648	1	1.0	5.0	2023-08-21 14:43:15+02:00	2460177.5	92	7	0,6,22,5,13,36	1,3,1,3,3,3	0
1182710.0	-2147483648	1	1.0	5.0	2023-08-31 20:41:02+02:00	2460187.5	10	8	0,6,22,5,13,36,92	1,3,1,3,3,3,1	0
1182710.0	-2147483648	3	1.0	5.0	2023-09-04 20:52:34+02:00	2460191.5	4	9	0,6,22,5,13,36,92,10	1,3,1,3,3,3,1,1	1
1182710.0	-2147483648	3	1.0	5.0	2023-09-13 21:53:40+02:00	2460200.5	9	10	0,6,22,5,13,36,92,10,4	1,3,1,3,3,3,1,1,3	1
1182710.0	-2147483648	3	1.0	5.0	2023-10-04 23:47:39+02:00	2460221.5	21	11	0,6,22,5,13,36,92,10,4,9	1,3,1,3,3,3,1,1,3,3	1
1182710.0	-2147483648	3	1.0	5.0	2023-11-21 01:36:43+01:00	2460269.5	48	12	0,6,22,5,13,36,92,10,4,9,21	1,3,1,3,3,3,1,1,3,3,3	1
1182790.0	-2147483648	1	1.0	5.0	2023-06-27 02:33:09+02:00	2460122.5	0	1			0
1182790.0	-2147483648	3	1.0	5.0	2023-06-29 23:44:59+02:00	2460124.5	2	2	0	1	1
1182790.0	-2147483648	3	1.0	5.0	2023-07-10 18:37:04+02:00	2460135.5	11	3	0,2	1,3	1
1182790.0	-2147483648	3	1.0	5.0	2023-08-26 21:45:38+02:00	2460182.5	47	4	0,2,11	1,3,3	1
1183090.0	-2147483648	1	1.0	5.0	2023-07-10 05:14:39+02:00	2460135.5	0	1			0
1183090.0	-2147483648	1	1.0	5.0	2023-07-13 02:04:12+02:00	2460138.5	3	2	0	1	0
1183090.0	-2147483648	3	1.0	5.0	2023-07-17 04:51:49+02:00	2460142.5	4	3	0,3	1,1	1
1183090.0	-2147483648	3	1.0	5.0	2023-07-30 03:53:29+02:00	2460155.5	13	4	0,3,4	1,1,3	1
1183090.0	-2147483648	3	1.0	5.0	2023-09-03 22:50:49+02:00	2460190.5	35	5	0,3,4,13	1,1,3,3	1
1183650.0	-2147483648	3	1.0	5.0	2022-11-01 22:13:45+01:00	2459884.5	0	1			1
1183650.0	-2147483648	3	1.0	5.0	2022-11-10 22:22:09+01:00	2459893.5	9	2	0	3	1
1183650.0	-2147483648	3	1.0	5.0	2022-12-10 21:44:51+01:00	2459923.5	30	3	0,9	3,3	1
1183650.0	-2147483648	3	1.0	5.0	2023-03-18 21:55:42+01:00	2460021.5	98	4	0,9,30	3,3,3	1
1184320.0	-2147483648	3	1.0	5.0	2023-06-15 22:52:00+02:00	2460110.5	0	1			1
1184320.0	-2147483648	1	1.0	5.0	2023-06-24 20:17:46+02:00	2460119.5	9	2	0	3	0
1184320.0	-2147483648	3	1.0	5.0	2023-06-29 02:41:55+02:00	2460124.5	5	3	0,9	3,1	1
1184320.0	-2147483648	3	1.0	5.0	2023-07-10 04:43:34+02:00	2460135.5	11	4	0,9,5	3,1,3	1
1184320.0	-2147483648	3	1.0	5.0	2023-08-27 01:07:29+02:00	2460183.5	48	5	0,9,5,11	3,1,3,3	1
1184430.0	-2147483648	1	1.0	5.0	2022-09-05 16:25:28+02:00	2459827.5	0	1			0
1184430.0	-2147483648	3	1.0	5.0	2022-09-08 01:28:43+02:00	2459830.5	3	2	0	1	1
1184430.0	-2147483648	3	1.0	5.0	2022-09-16 00:17:48+02:00	2459837.5	7	3	0,3	1,3	1
1184430.0	-2147483648	3	1.0	5.0	2022-10-12 20:36:00+02:00	2459864.5	27	4	0,3,7	1,3,3	1
1184430.0	-2147483648	2	1.0	5.0	2023-01-10 08:47:56+01:00	2459954.5	90	5	0,3,7,27	1,3,3,3	1
1184430.0	-2147483648	1	1.0	5.0	2023-06-26 04:48:40+02:00	2460121.5	167	6	0,3,7,27,90	1,3,3,3,2	0
1184430.0	-2147483648	1	1.0	5.0	2023-07-09 00:52:09+02:00	2460133.5	12	7	0,3,7,27,90,167	1,3,3,3,2,1	0
1184430.0	-2147483648	3	1.0	5.0	2023-07-09 18:45:02+02:00	2460134.5	1	8	0,3,7,27,90,167,12	1,3,3,3,2,1,1	1
1184430.0	-2147483648	2	1.0	5.0	2023-07-13 19:42:50+02:00	2460138.5	4	9	0,3,7,27,90,167,12,1	1,3,3,3,2,1,1,3	1
1184430.0	-2147483648	3	1.0	5.0	2023-07-20 13:01:54+02:00	2460145.5	7	10	0,3,7,27,90,167,12,1,4	1,3,3,3,2,1,1,3,2	1
1184430.0	-2147483648	3	1.0	5.0	2023-08-31 20:54:12+02:00	2460187.5	42	11	0,3,7,27,90,167,12,1,4,7	1,3,3,3,2,1,1,3,2,3	1
1185250.0	-2147483648	3	1.0	5.0	2022-09-06 22:55:18+02:00	2459828.5	0	1			1
1185250.0	-2147483648	3	1.0	5.0	2022-09-16 00:27:07+02:00	2459837.5	9	2	0	3	1
1185250.0	-2147483648	3	1.0	5.0	2022-10-19 21:22:52+02:00	2459871.5	34	3	0,9	3,3	1
1185250.0	-2147483648	3	1.0	5.0	2023-02-12 23:12:11+01:00	2459987.5	116	4	0,9,34	3,3,3	1
1186260.0	-2147483648	1	1.0	5.0	2022-08-30 22:53:40+02:00	2459821.5	0	1			0
1186260.0	-2147483648	1	1.0	5.0	2022-08-31 02:38:09+02:00	2459822.5	1	2	0	1	0
1186260.0	-2147483648	3	1.0	5.0	2022-09-01 19:30:09+02:00	2459823.5	1	3	0,1	1,1	1
1186260.0	-2147483648	1	1.0	5.0	2022-09-06 21:10:59+02:00	2459828.5	5	4	0,1,1	1,1,3	0
1186260.0	-2147483648	3	1.0	5.0	2022-09-09 14:19:22+02:00	2459831.5	3	5	0,1,1,5	1,1,3,1	1
1186260.0	-2147483648	3	1.0	5.0	2022-09-16 20:21:55+02:00	2459838.5	7	6	0,1,1,5,3	1,1,3,1,3	1
1186260.0	-2147483648	1	1.0	5.0	2022-10-06 11:47:58+02:00	2459858.5	20	7	0,1,1,5,3,7	1,1,3,1,3,3	0
1186260.0	-2147483648	3	1.0	5.0	2022-10-11 12:11:16+02:00	2459863.5	5	8	0,1,1,5,3,7,20	1,1,3,1,3,3,1	1
1186260.0	-2147483648	3	1.0	5.0	2022-10-26 17:49:04+02:00	2459878.5	15	9	0,1,1,5,3,7,20,5	1,1,3,1,3,3,1,3	1
1186260.0	-2147483648	3	1.0	5.0	2022-12-01 12:56:16+01:00	2459914.5	36	10	0,1,1,5,3,7,20,5,15	1,1,3,1,3,3,1,3,3	1
1186260.0	-2147483648	3	1.0	5.0	2023-02-21 23:23:39+01:00	2459996.5	82	11	0,1,1,5,3,7,20,5,15,36	1,1,3,1,3,3,1,3,3,3	1
1186260.0	-2147483648	1	1.0	5.0	2023-08-26 00:31:53+02:00	2460181.5	185	12	0,1,1,5,3,7,20,5,15,36,82	1,1,3,1,3,3,1,3,3,3,3	0
1186260.0	-2147483648	3	1.0	5.0	2023-09-04 21:41:42+02:00	2460191.5	10	13	0,1,1,5,3,7,20,5,15,36,82,185	1,1,3,1,3,3,1,3,3,3,3,1	1
1186260.0	-2147483648	3	1.0	5.0	2023-10-06 22:28:21+02:00	2460223.5	32	14	0,1,1,5,3,7,20,5,15,36,82,185,10	1,1,3,1,3,3,1,3,3,3,3,1,3	1
1186710.0	-2147483648	3	1.0	5.0	2023-07-10 05:27:59+02:00	2460135.5	0	1			1
1186710.0	-2147483648	1	1.0	5.0	2023-07-19 01:59:17+02:00	2460144.5	9	2	0	3	0
1186710.0	-2147483648	3	1.0	5.0	2023-07-23 06:33:14+02:00	2460148.5	4	3	0,9	3,1	1
1186710.0	-2147483648	3	1.0	5.0	2023-08-03 03:46:55+02:00	2460159.5	11	4	0,9,4	3,1,3	1
1186710.0	-2147483648	3	1.0	5.0	2023-08-30 22:21:03+02:00	2460186.5	27	5	0,9,4,11	3,1,3,3	1
1186710.0	-2147483648	3	1.0	5.0	2023-11-09 10:30:14+01:00	2460257.5	71	6	0,9,4,11,27	3,1,3,3,3	1
1186740.0	-2147483648	1	1.0	5.0	2022-08-24 20:10:09+02:00	2459815.5	0	1			0
1186740.0	-2147483648	3	1.0	5.0	2022-08-26 17:04:35+02:00	2459817.5	2	2	0	1	1
1186740.0	-2147483648	3	1.0	5.0	2022-09-02 17:16:29+02:00	2459824.5	7	3	0,2	1,3	1
1186740.0	-2147483648	3	1.0	5.0	2022-09-25 23:07:03+02:00	2459847.5	23	4	0,2,7	1,3,3	1
1186740.0	-2147483648	3	1.0	5.0	2022-12-11 20:54:11+01:00	2459924.5	77	5	0,2,7,23	1,3,3,3	1
1186740.0	-2147483648	3	1.0	5.0	2023-08-23 20:13:11+02:00	2460179.5	255	6	0,2,7,23,77	1,3,3,3,3	1
1188220.0	-2147483648	1	1.0	5.0	2023-03-12 21:51:45+01:00	2460015.5	0	1			0
1188220.0	-2147483648	1	1.0	5.0	2023-03-14 02:17:21+01:00	2460017.5	2	2	0	1	0
1188220.0	-2147483648	3	1.0	5.0	2023-03-18 00:17:18+01:00	2460020.5	3	3	0,2	1,1	1
1188220.0	-2147483648	3	1.0	5.0	2023-03-29 07:50:35+02:00	2460032.5	12	4	0,2,3	1,1,3	1
1188220.0	-2147483648	3	1.0	5.0	2023-04-29 00:55:32+02:00	2460062.5	30	5	0,2,3,12	1,1,3,3	1
1188220.0	-2147483648	3	1.0	5.0	2023-07-23 05:40:48+02:00	2460148.5	86	6	0,2,3,12,30	1,1,3,3,3	1
1188330.0	-2147483648	1	1.0	5.0	2023-03-28 22:06:35+02:00	2460031.5	0	1			0
1188330.0	-2147483648	2	1.0	5.0	2023-03-29 07:41:32+02:00	2460032.5	1	2	0	1	1
1188330.0	-2147483648	3	1.0	5.0	2023-03-31 23:02:37+02:00	2460034.5	2	3	0,1	1,2	1
1188330.0	-2147483648	3	1.0	5.0	2023-04-14 18:42:48+02:00	2460048.5	14	4	0,1,2	1,2,3	1
1188330.0	-2147483648	1	1.0	5.0	2023-06-07 10:10:50+02:00	2460102.5	54	5	0,1,2,14	1,2,3,3	0
1188330.0	-2147483648	3	1.0	5.0	2023-06-08 01:24:44+02:00	2460103.5	1	6	0,1,2,14,54	1,2,3,3,1	1
1188330.0	-2147483648	3	1.0	5.0	2023-06-15 22:03:30+02:00	2460110.5	7	7	0,1,2,14,54,1	1,2,3,3,1,3	1
1188330.0	-2147483648	3	1.0	5.0	2023-07-07 03:43:49+02:00	2460132.5	22	8	0,1,2,14,54,1,7	1,2,3,3,1,3,3	1
1188330.0	-2147483648	3	1.0	5.0	2023-08-30 22:19:35+02:00	2460186.5	54	9	0,1,2,14,54,1,7,22	1,2,3,3,1,3,3,3	1
1188350.0	-2147483648	3	1.0	5.0	2022-07-29 11:53:18+02:00	2459789.5	0	1			1
1188350.0	-2147483648	3	1.0	5.0	2022-08-03 14:30:13+02:00	2459794.5	5	2	0	3	1
1188350.0	-2147483648	3	1.0	5.0	2022-08-24 19:44:56+02:00	2459815.5	21	3	0,5	3,3	1
1188350.0	-2147483648	3	1.0	5.0	2022-10-31 20:55:29+01:00	2459883.5	68	4	0,5,21	3,3,3	1
1188350.0	-2147483648	3	1.0	5.0	2022-11-10 22:42:53+01:00	2459893.5	10	5	0,5,21,68	3,3,3,3	1
1188350.0	-2147483648	3	1.0	5.0	2022-12-13 20:50:20+01:00	2459926.5	33	6	0,5,21,68,10	3,3,3,3,3	1
1188350.0	-2147483648	3	1.0	5.0	2023-04-01 22:10:30+02:00	2460035.5	109	7	0,5,21,68,10,33	3,3,3,3,3,3	1
1188400.0	-2147483648	4	1.0	5.0	2022-11-02 20:17:36+01:00	2459885.5	0	1			1
1188400.0	-2147483648	3	1.0	5.0	2022-11-21 09:26:25+01:00	2459904.5	19	2	0	4	1
1188400.0	-2147483648	3	1.0	5.0	2023-01-27 22:37:04+01:00	2459971.5	67	3	0,19	4,3	1
1188400.0	-2147483648	3	1.0	5.0	2023-09-07 10:31:43+02:00	2460194.5	223	4	0,19,67	4,3,3	1
1188450.0	-2147483648	1	1.0	5.0	2022-11-03 00:37:19+01:00	2459885.5	0	1			0
1188450.0	-2147483648	3	1.0	5.0	2022-11-03 06:23:26+01:00	2459886.5	1	2	0	1	1
1188450.0	-2147483648	1	1.0	5.0	2022-12-04 23:24:59+01:00	2459917.5	31	3	0,1	1,3	0
1188450.0	-2147483648	3	1.0	5.0	2022-12-08 13:34:52+01:00	2459921.5	4	4	0,1,31	1,3,1	1
1188450.0	-2147483648	3	1.0	5.0	2022-12-21 01:55:08+01:00	2459934.5	13	5	0,1,31,4	1,3,1,3	1
1188450.0	-2147483648	3	1.0	5.0	2023-02-12 23:40:04+01:00	2459987.5	53	6	0,1,31,4,13	1,3,1,3,3	1
1188450.0	-2147483648	3	1.0	5.0	2023-08-21 14:08:13+02:00	2460177.5	190	7	0,1,31,4,13,53	1,3,1,3,3,3	1
1188490.0	-2147483648	3	1.0	5.0	2022-07-26 20:43:42+02:00	2459786.5	0	1			1
1188490.0	-2147483648	3	1.0	5.0	2022-07-31 19:16:51+02:00	2459791.5	5	2	0	3	1
